,clusters,Latitude,Longitude,geometry
4878,1,15.555307,120.91282700000001,POINT (120.912827 15.555307)
4880,0,15.529747,120.70693200000001,POINT (120.706932 15.529747)
4881,2,15.720820000000002,120.55771499999999,POINT (120.557715 15.72082)
4882,2,15.712176000000001,120.555972,POINT (120.555972 15.712176)
4883,1,15.27980215,120.08893379999999,POINT (120.0889338 15.27980215)
4884,1,15.667691,119.935143,POINT (119.935143 15.667691)
4885,0,14.908263,121.10205800000001,POINT (121.102058 14.908263)
4886,2,15.67134051,120.5010912,POINT (120.5010912 15.67134051)
4888,0,15.236117000000002,120.909737,POINT (120.909737 15.236117)
4889,2,14.957988,121.071983,POINT (121.071983 14.957988)
4890,1,15.51816,120.565339,POINT (120.565339 15.51816)
4891,1,14.857299,120.81732,POINT (120.81732 14.857299)
4892,2,15.561863,120.74323000000001,POINT (120.74323 15.561863)
4893,2,15.227877,120.99526200000001,POINT (120.995262 15.227877)
4895,1,15.027199,120.833902,POINT (120.833902 15.027199)
4896,1,15.527753,120.96325800000001,POINT (120.963258 15.527753)
4897,1,14.85052092,120.2650519,POINT (120.2650519 14.85052092)
4898,1,14.85479261,120.2720889,POINT (120.2720889 14.85479261)
4899,2,14.86734516,120.538831,POINT (120.538831 14.86734516)
4901,1,15.654832,120.95003899999999,POINT (120.950039 15.654832)
4902,1,14.43369905,120.5226378,POINT (120.5226378 14.43369905)
4903,2,15.04081279,120.99000690000001,POINT (120.9900069 15.04081279)
4905,2,14.81710082,120.62067659999998,POINT (120.6206766 14.81710082)
4906,1,14.49737768,120.59815659999998,POINT (120.5981566 14.49737768)
4907,1,15.519701999999999,120.658301,POINT (120.658301 15.519702)
4908,2,15.53559792,120.6888244,POINT (120.6888244 15.53559792)
4909,1,15.14358177,120.9418149,POINT (120.9418149 15.14358177)
4910,1,15.14634602,120.7929288,POINT (120.7929288 15.14634602)
4911,2,14.89176352,120.71514209999998,POINT (120.7151421 14.89176352)
4912,0,15.539689000000001,121.26581599999999,POINT (121.265816 15.539689)
4913,1,14.82985867,120.9438885,POINT (120.9438885 14.82985867)
4915,2,14.978155,120.430748,POINT (120.430748 14.978155)
4916,2,15.404038,120.80686999999999,POINT (120.80687 15.404038)
4918,2,15.41181305,119.91733970000001,POINT (119.9173397 15.41181305)
4920,0,15.28652809,120.0335288,POINT (120.0335288 15.28652809)
4921,2,15.60283073,120.6243145,POINT (120.6243145 15.60283073)
4922,2,14.955570000000002,121.08501399999999,POINT (121.085014 14.95557)
4923,0,15.82722222,121.52444440000001,POINT (121.5244444 15.82722222)
4924,2,14.892153,120.42968799999998,POINT (120.429688 14.892153)
4925,2,15.299534,120.94509599999999,POINT (120.945096 15.299534)
4926,0,14.940493,121.040443,POINT (121.040443 14.940493)
4927,1,15.778955999999999,120.81111100000001,POINT (120.811111 15.778956)
4928,2,15.727502,119.909668,POINT (119.909668 15.727502)
4930,1,14.488669,120.607491,POINT (120.607491 14.488669)
4931,2,15.79833333,121.43833329999998,POINT (121.4383333 15.79833333)
4932,1,14.87468064,120.708929,POINT (120.708929 14.87468064)
4933,2,14.86935399,120.706402,POINT (120.706402 14.86935399)
4934,0,15.023334,120.836174,POINT (120.836174 15.023334)
4935,2,15.00721,120.59256,POINT (120.59256 15.00721)
4936,2,14.987178,120.08304199999999,POINT (120.083042 14.987178)
4937,0,15.580995999999999,121.04831440000001,POINT (121.0483144 15.580996)
4938,2,15.14086258,120.6001418,POINT (120.6001418 15.14086258)
4939,2,15.008609,120.526455,POINT (120.526455 15.008609)
4940,0,15.280739,120.00673700000002,POINT (120.006737 15.280739)
4941,1,15.399679999999998,120.59818600000001,POINT (120.598186 15.39968)
4943,2,15.758391,120.652827,POINT (120.652827 15.758391)
4944,2,14.45365348,120.49386609999999,POINT (120.4938661 14.45365348)
4945,0,15.414942000000002,120.908249,POINT (120.908249 15.414942)
4947,2,15.710307,120.753822,POINT (120.753822 15.710307)
4948,2,15.580241000000001,120.813999,POINT (120.813999 15.580241)
4949,0,15.601789000000002,121.165912,POINT (121.165912 15.601789)
4950,1,15.540498000000001,120.901551,POINT (120.901551 15.540498)
4951,2,14.97478972,120.6468707,POINT (120.6468707 14.97478972)
4952,0,14.462778,120.455278,POINT (120.455278 14.462778)
4953,1,15.10919041,121.0683504,POINT (121.0683504 15.10919041)
4954,2,16.2312,122.0244,POINT (122.0244 16.2312)
4955,1,15.52605,120.868528,POINT (120.868528 15.52605)
4956,1,15.752165,120.70054499999999,POINT (120.700545 15.752165)
4957,2,15.742964,120.900667,POINT (120.900667 15.742964)
4958,1,15.81305556,120.43805559999998,POINT (120.4380556 15.81305556)
4959,2,15.117614000000001,120.985069,POINT (120.985069 15.117614)
4960,1,15.659310999999999,121.04213999999999,POINT (121.04214 15.659311)
4961,2,15.531181,120.376382,POINT (120.376382 15.531181)
4963,2,15.31974,120.043976,POINT (120.043976 15.31974)
4964,2,15.736649,120.438869,POINT (120.438869 15.736649)
4966,1,14.616036,120.565712,POINT (120.565712 14.616036)
4967,0,15.59960338,119.92595700000001,POINT (119.925957 15.59960338)
4968,0,14.781751000000002,120.78431699999999,POINT (120.784317 14.781751)
4969,1,14.793897400000002,120.930765,POINT (120.930765 14.7938974)
4970,2,14.68246308,120.2680419,POINT (120.2680419 14.68246308)
4971,2,15.476657000000001,120.60446,POINT (120.60446 15.476657)
4972,1,15.963362,121.11371100000001,POINT (121.113711 15.963362)
4973,0,15.553011999999999,120.34621200000001,POINT (120.346212 15.553012)
4974,0,15.2353574,120.01434850000001,POINT (120.0143485 15.2353574)
4975,1,14.901325,120.8904508,POINT (120.8904508 14.901325)
4976,0,14.493398000000001,120.38775600000001,POINT (120.387756 14.493398)
4977,1,14.71702417,120.90884299999999,POINT (120.908843 14.71702417)
4978,1,14.63191502,120.42811979999999,POINT (120.4281198 14.63191502)
4980,2,15.65809184,120.36181210000001,POINT (120.3618121 15.65809184)
4981,2,15.4967176,120.9780828,POINT (120.9780828 15.4967176)
4982,1,15.15274805,120.72361979999998,POINT (120.7236198 15.15274805)
4983,1,14.88214646,121.0612409,POINT (121.0612409 14.88214646)
4984,1,14.57021427,120.5825729,POINT (120.5825729 14.57021427)
4985,2,15.811385999999999,120.99658000000001,POINT (120.99658 15.811386)
4986,1,14.663682999999999,120.53759299999999,POINT (120.537593 14.663683)
4987,2,15.68898083,120.3877652,POINT (120.3877652 15.68898083)
4988,2,15.66769399,120.3847826,POINT (120.3847826 15.66769399)
4989,2,15.055604999999998,120.070947,POINT (120.070947 15.055605)
4991,2,14.92175209,120.48041440000002,POINT (120.4804144 14.92175209)
4992,2,14.801151,120.945633,POINT (120.945633 14.801151)
4993,2,15.741216,119.87546499999999,POINT (119.875465 15.741216)
4995,1,14.95447108,120.9391384,POINT (120.9391384 14.95447108)
4996,1,14.950372699999999,120.9339875,POINT (120.9339875 14.9503727)
4997,1,15.627612,121.14063200000001,POINT (121.140632 15.627612)
4998,2,15.808071,120.74258799999998,POINT (120.742588 15.808071)
4999,2,16.0187,121.6634,POINT (121.6634 16.0187)
5000,0,15.645280999999999,120.959644,POINT (120.959644 15.645281)
5001,0,15.633892000000001,120.46408600000001,POINT (120.464086 15.633892)
5002,2,15.28931897,120.0247729,POINT (120.0247729 15.28931897)
5003,2,15.28669414,120.0239568,POINT (120.0239568 15.28669414)
5005,2,15.567316,121.08614299999999,POINT (121.086143 15.567316)
5007,0,15.616569,120.895744,POINT (120.895744 15.616569)
5008,1,15.08781089,120.99499920000001,POINT (120.9949992 15.08781089)
5009,2,15.09695054,121.01333249999999,POINT (121.0133325 15.09695054)
5011,1,15.258212,120.031204,POINT (120.031204 15.258212)
5012,1,15.502494,120.87166699999999,POINT (120.871667 15.502494)
5013,0,15.824738,120.65768200000001,POINT (120.657682 15.824738)
5014,1,14.801716,120.988518,POINT (120.988518 14.801716)
5015,2,15.166392000000002,120.66376899999999,POINT (120.663769 15.166392)
5016,2,15.62949451,120.673281,POINT (120.673281 15.62949451)
5017,2,15.426395999999999,120.616193,POINT (120.616193 15.426396)
5018,0,14.933333,120.199997,POINT (120.199997 14.933333)
5019,2,15.626979,120.582051,POINT (120.582051 15.626979)
5020,2,15.3693637,120.4243183,POINT (120.4243183 15.3693637)
5021,1,15.192260000000001,120.67073799999999,POINT (120.670738 15.19226)
5022,2,14.813776999999998,120.76015500000001,POINT (120.760155 14.813777)
5023,0,15.190216,120.972022,POINT (120.972022 15.190216)
5024,1,15.476242999999998,121.298363,POINT (121.298363 15.476243)
5025,0,15.62064,120.95741299999999,POINT (120.957413 15.62064)
5026,2,14.89827012,120.7928855,POINT (120.7928855 14.89827012)
5027,2,14.965060000000001,120.31298100000001,POINT (120.312981 14.96506)
5028,1,15.513779999999999,120.61401200000002,POINT (120.614012 15.51378)
5030,1,15.683526,120.970047,POINT (120.970047 15.683526)
5031,2,14.952772,120.67325600000001,POINT (120.673256 14.952772)
5032,2,14.84392476,120.68036780000001,POINT (120.6803678 14.84392476)
5033,1,15.0819525,120.6637568,POINT (120.6637568 15.0819525)
5034,2,15.56527029,120.6147337,POINT (120.6147337 15.56527029)
5035,1,15.41604155,119.95509569999999,POINT (119.9550957 15.41604155)
5036,0,15.774332999999999,119.920143,POINT (119.920143 15.774333)
5037,1,14.85845,120.800804,POINT (120.800804 14.85845)
5038,1,15.16601808,120.9948835,POINT (120.9948835 15.16601808)
5039,2,15.549010999999998,120.964025,POINT (120.964025 15.549011)
5040,2,15.276651000000001,120.861626,POINT (120.861626 15.276651)
5041,2,15.56842772,120.66545430000001,POINT (120.6654543 15.56842772)
5042,2,15.21987972,120.9538852,POINT (120.9538852 15.21987972)
5043,2,14.908698000000001,120.745071,POINT (120.745071 14.908698)
5044,1,15.082284,121.016756,POINT (121.016756 15.082284)
5045,1,14.78966018,120.941271,POINT (120.941271 14.78966018)
5046,2,16.000034,121.043107,POINT (121.043107 16.000034)
5047,0,15.533597,119.94985700000001,POINT (119.949857 15.533597)
5048,1,14.863,120.84299999999999,POINT (120.843 14.863)
5049,1,8.175767,122.95697,POINT (122.95697 8.175767)
5050,2,14.78817952,120.93214499999999,POINT (120.932145 14.78817952)
5051,1,15.666301,120.835827,POINT (120.835827 15.666301)
5052,1,14.86256972,120.93596529999999,POINT (120.9359653 14.86256972)
5053,1,16.029753,121.090249,POINT (121.090249 16.029753)
5054,0,15.761852,120.69611100000002,POINT (120.696111 15.761852)
5055,2,15.809320000000001,120.87356899999999,POINT (120.873569 15.80932)
5056,2,15.619472,120.87552600000001,POINT (120.875526 15.619472)
5057,0,15.735756,120.577156,POINT (120.577156 15.735756)
5058,2,15.67982386,120.4781905,POINT (120.4781905 15.67982386)
5059,2,15.49550255,120.4049072,POINT (120.4049072 15.49550255)
5061,1,15.618179000000001,120.928348,POINT (120.928348 15.618179)
5063,2,14.824067999999999,120.904716,POINT (120.904716 14.824068)
5064,1,15.549736,120.98773500000001,POINT (120.987735 15.549736)
5065,1,14.834676000000002,120.90469399999999,POINT (120.904694 14.834676)
5066,1,15.414126000000001,120.600443,POINT (120.600443 15.414126)
5067,1,14.95579851,120.9189759,POINT (120.9189759 14.95579851)
5068,2,15.376180999999999,121.38843500000002,POINT (121.388435 15.376181)
5069,0,15.78036,120.812531,POINT (120.812531 15.78036)
5070,0,16.308029,122.095444,POINT (122.095444 16.308029)
5071,2,15.433397,120.64738799999999,POINT (120.647388 15.433397)
5073,1,15.375708,120.925748,POINT (120.925748 15.375708)
5074,1,14.86528319,120.9983616,POINT (120.9983616 14.86528319)
5075,1,15.519338500000002,120.93755729999998,POINT (120.9375573 15.5193385)
5076,2,15.600863,120.41866100000001,POINT (120.418661 15.600863)
5077,1,15.774141,120.965391,POINT (120.965391 15.774141)
5078,2,15.22236529,120.6290513,POINT (120.6290513 15.22236529)
5080,1,15.632095000000001,120.81401000000001,POINT (120.81401 15.632095)
5081,0,15.651651000000001,120.42399099999999,POINT (120.423991 15.651651)
5082,1,15.490638800000001,120.97583540000001,POINT (120.9758354 15.4906388)
5083,2,15.4981805,120.9616898,POINT (120.9616898 15.4981805)
5084,2,15.15960486,120.055872,POINT (120.055872 15.15960486)
5086,2,15.660762,120.81938500000001,POINT (120.819385 15.660762)
5087,2,15.298637,120.23721299999998,POINT (120.237213 15.298637)
5089,0,15.747379,120.64201299999999,POINT (120.642013 15.747379)
5090,2,15.66488157,120.55485870000001,POINT (120.5548587 15.66488157)
5092,1,14.45467948,120.5889176,POINT (120.5889176 14.45467948)
5093,2,15.222056,120.60878000000001,POINT (120.60878 15.222056)
5094,2,15.221685999999998,120.60864299999999,POINT (120.608643 15.221686)
5095,2,15.248813,120.85973,POINT (120.85973 15.248813)
5096,2,15.770056,120.693698,POINT (120.693698 15.770056)
5097,0,15.753353,120.91411399999998,POINT (120.914114 15.753353)
5098,0,14.87835,120.210205,POINT (120.210205 14.87835)
5099,2,15.808298,121.505044,POINT (121.505044 15.808298)
5100,2,15.33277778,121.3725,POINT (121.3725 15.33277778)
5101,2,14.62360055,120.46771509999998,POINT (120.4677151 14.62360055)
5102,1,15.520278,121.05194399999999,POINT (121.051944 15.520278)
5103,1,15.674204999999999,120.989199,POINT (120.989199 15.674205)
5104,2,15.678643,121.10063000000001,POINT (121.10063 15.678643)
5105,2,15.585248000000002,120.875755,POINT (120.875755 15.585248)
5106,2,15.578921,120.42066899999999,POINT (120.420669 15.578921)
5107,2,15.54442798,120.6804827,POINT (120.6804827 15.54442798)
5109,1,15.147053,120.76284799999999,POINT (120.762848 15.147053)
5110,1,15.23792,120.57155630000001,POINT (120.5715563 15.23792)
5111,2,15.780812,121.234517,POINT (121.234517 15.780812)
5112,2,15.647325,120.472474,POINT (120.472474 15.647325)
5113,2,15.185942,120.054375,POINT (120.054375 15.185942)
5114,2,14.926295999999999,120.72203799999998,POINT (120.722038 14.926296)
5115,2,15.337043,120.70865400000001,POINT (120.708654 15.337043)
5116,2,15.544977,121.08678700000002,POINT (121.086787 15.544977)
5117,1,14.844184,120.80448600000001,POINT (120.804486 14.844184)
5118,1,14.972538,120.93971100000002,POINT (120.939711 14.972538)
5119,2,14.86104556,120.6992699,POINT (120.6992699 14.86104556)
5120,1,15.659076999999998,121.224202,POINT (121.224202 15.659077)
5121,1,15.300376000000002,120.874044,POINT (120.874044 15.300376)
5122,0,15.702164000000002,120.864122,POINT (120.864122 15.702164)
5123,2,15.528007999999998,121.277527,POINT (121.277527 15.528008)
5124,0,15.344327,120.887375,POINT (120.887375 15.344327)
5125,2,16.186154000000002,122.02978700000001,POINT (122.029787 16.186154)
5126,2,15.74777778,121.50972220000001,POINT (121.5097222 15.74777778)
5127,2,14.75090137,120.54076380000001,POINT (120.5407638 14.75090137)
5128,2,15.500225,120.97086100000001,POINT (120.970861 15.500225)
5129,0,15.772851500000002,120.57344909999999,POINT (120.5734491 15.7728515)
5130,0,15.799822,120.64243,POINT (120.64243 15.799822)
5131,2,15.788563,120.636198,POINT (120.636198 15.788563)
5132,2,14.89293746,120.55168619999999,POINT (120.5516862 14.89293746)
5133,1,15.311608999999999,120.52485800000001,POINT (120.524858 15.311609)
5134,2,15.019079000000001,120.51619409999999,POINT (120.5161941 15.019079)
5135,0,16.3034,122.1111,POINT (122.1111 16.3034)
5136,2,14.97002808,120.8585199,POINT (120.8585199 14.97002808)
5137,2,15.75305556,121.42194440000002,POINT (121.4219444 15.75305556)
5138,2,15.785910000000001,120.994528,POINT (120.994528 15.78591)
5139,2,16.1294,121.7612,POINT (121.7612 16.1294)
5140,1,14.8624487,120.2414145,POINT (120.2414145 14.8624487)
5141,2,15.694273999999998,120.543626,POINT (120.543626 15.694274)
5142,1,14.87230072,120.23698710000001,POINT (120.2369871 14.87230072)
5145,2,15.535519,121.03474399999999,POINT (121.034744 15.535519)
5146,1,15.07561303,120.91571429999999,POINT (120.9157143 15.07561303)
5147,2,15.56687227,120.51489109999999,POINT (120.5148911 15.56687227)
5148,0,15.627298000000001,120.711591,POINT (120.711591 15.627298)
5150,2,15.59697673,120.7236743,POINT (120.7236743 15.59697673)
5151,2,15.10089604,120.60677450000001,POINT (120.6067745 15.10089604)
5152,1,15.487419000000001,121.053956,POINT (121.053956 15.487419)
5154,2,15.606844,120.92180400000001,POINT (120.921804 15.606844)
5155,2,15.546509,120.425322,POINT (120.425322 15.546509)
5156,2,15.731,120.850994,POINT (120.850994 15.731)
5157,0,15.293168,120.708359,POINT (120.708359 15.293168)
5158,2,14.912588000000001,120.753716,POINT (120.753716 14.912588)
5159,2,15.337642,121.034594,POINT (121.034594 15.337642)
5160,1,15.095825,120.647049,POINT (120.647049 15.095825)
5161,2,14.88477484,120.783868,POINT (120.783868 14.88477484)
5162,1,15.180195000000001,121.03162900000001,POINT (121.031629 15.180195)
5163,0,15.213610999999998,120.50763700000002,POINT (120.507637 15.213611)
5165,2,14.911992000000001,120.768317,POINT (120.768317 14.911992)
5166,2,15.140896,121.10771899999999,POINT (121.107719 15.140896)
5167,0,14.642064000000001,120.574619,POINT (120.574619 14.642064)
5168,1,14.7331376,120.96121570000001,POINT (120.9612157 14.7331376)
5170,2,15.387819,120.769272,POINT (120.769272 15.387819)
5171,1,14.97734911,121.0658137,POINT (121.0658137 14.97734911)
5172,0,14.64176271,120.5790307,POINT (120.5790307 14.64176271)
5173,0,14.997147,120.44747199999999,POINT (120.447472 14.997147)
5174,1,15.19277778,120.58555559999999,POINT (120.5855556 15.19277778)
5175,1,14.902940300000003,120.91503529999999,POINT (120.9150353 14.9029403)
5176,1,15.057231,121.102249,POINT (121.102249 15.057231)
5177,1,14.76724698,120.9912488,POINT (120.9912488 14.76724698)
5178,2,15.768342,120.98156000000002,POINT (120.98156 15.768342)
5179,0,15.724662,120.57185600000001,POINT (120.571856 15.724662)
5180,1,15.966792000000002,121.12826499999998,POINT (121.128265 15.966792)
5181,1,14.79558894,120.97237520000002,POINT (120.9723752 14.79558894)
5182,1,14.87024329,121.0189284,POINT (121.0189284 14.87024329)
5183,0,15.461476999999999,121.31856499999999,POINT (121.318565 15.461477)
5184,1,15.16905757,120.79658789999999,POINT (120.7965879 15.16905757)
5185,1,14.92792524,120.89672659999998,POINT (120.8967266 14.92792524)
5186,0,14.86264354,120.6863899,POINT (120.6863899 14.86264354)
5187,2,15.754297,121.12921200000001,POINT (121.129212 15.754297)
5188,1,15.19147,120.65173300000001,POINT (120.651733 15.19147)
5189,2,15.054884,120.452671,POINT (120.452671 15.054884)
5190,1,15.730998999999999,120.767125,POINT (120.767125 15.730999)
5191,1,15.1355604,120.04956680000001,POINT (120.0495668 15.1355604)
5192,1,15.686489000000002,120.414083,POINT (120.414083 15.686489)
5193,2,15.687615,120.420367,POINT (120.420367 15.687615)
5194,1,15.688663,120.413335,POINT (120.413335 15.688663)
5195,2,15.690398499999999,120.40803190000001,POINT (120.4080319 15.6903985)
5196,2,16.3428,122.1772,POINT (122.1772 16.3428)
5197,0,15.437542,120.598226,POINT (120.598226 15.437542)
5198,0,15.655438,121.28151899999999,POINT (121.281519 15.655438)
5199,2,15.01501882,120.7049209,POINT (120.7049209 15.01501882)
5200,1,15.487214000000002,121.0323,POINT (121.0323 15.487214)
5202,2,15.734793,120.5685,POINT (120.5685 15.734793)
5203,2,15.115098999999999,120.664543,POINT (120.664543 15.115099)
5204,2,15.693519,121.15054199999999,POINT (121.150542 15.693519)
5205,2,15.695617000000002,121.147365,POINT (121.147365 15.695617)
5206,1,14.841745000000001,120.802397,POINT (120.802397 14.841745)
5207,1,15.562504,121.18778400000001,POINT (121.187784 15.562504)
5208,2,15.5979016,120.7133719,POINT (120.7133719 15.5979016)
5209,0,15.793317000000002,119.947475,POINT (119.947475 15.793317)
5210,2,15.09298614,120.82799240000001,POINT (120.8279924 15.09298614)
5211,1,15.149657000000001,120.81084399999999,POINT (120.810844 15.149657)
5212,2,15.6261677,119.9318682,POINT (119.9318682 15.6261677)
5214,2,15.728341,120.447455,POINT (120.447455 15.728341)
5216,2,14.903898000000002,120.77429199999999,POINT (120.774292 14.903898)
5218,1,14.97012214,120.7863936,POINT (120.7863936 14.97012214)
5219,1,15.731651000000001,120.568704,POINT (120.568704 15.731651)
5220,2,15.336682000000001,120.592324,POINT (120.592324 15.336682)
5221,1,15.330882,120.59269099999999,POINT (120.592691 15.330882)
5222,1,15.34968631,120.4589939,POINT (120.4589939 15.34968631)
5223,1,15.433254999999999,120.601437,POINT (120.601437 15.433255)
5224,1,14.99603826,120.93183570000001,POINT (120.9318357 14.99603826)
5225,2,16.094884,120.927856,POINT (120.927856 16.094884)
5226,1,14.70619246,120.5373512,POINT (120.5373512 14.70619246)
5227,2,15.53227,120.637001,POINT (120.637001 15.53227)
5228,2,14.616307199999998,120.5818938,POINT (120.5818938 14.6163072)
5229,1,15.663098000000002,120.979822,POINT (120.979822 15.663098)
5230,0,15.601379000000001,120.353251,POINT (120.353251 15.601379)
5231,2,15.725434,120.460378,POINT (120.460378 15.725434)
5232,0,15.281548999999998,120.033157,POINT (120.033157 15.281549)
5233,2,15.387053,121.38517,POINT (121.38517 15.387053)
5234,1,15.44524184,120.71972609999999,POINT (120.7197261 15.44524184)
5235,1,15.481453,120.570349,POINT (120.570349 15.481453)
5236,2,14.50804705,120.5878058,POINT (120.5878058 14.50804705)
5237,0,15.635598000000002,120.623456,POINT (120.623456 15.635598)
5238,0,7.999737,122.84603100000001,POINT (122.846031 7.999737)
5239,2,15.57317669,120.5885071,POINT (120.5885071 15.57317669)
5240,1,15.488025,120.537066,POINT (120.537066 15.488025)
5241,2,15.755073000000001,121.01835700000001,POINT (121.018357 15.755073)
5242,0,15.734098000000001,121.014346,POINT (121.014346 15.734098)
5243,0,14.857507,120.76015500000001,POINT (120.760155 14.857507)
5244,2,15.64618022,120.5884695,POINT (120.5884695 15.64618022)
5245,1,15.444579999999998,120.827766,POINT (120.827766 15.44458)
5246,2,15.7525,121.57666670000002,POINT (121.5766667 15.7525)
5247,1,14.947304,120.48441299999999,POINT (120.484413 14.947304)
5248,2,15.959847,121.064079,POINT (121.064079 15.959847)
5249,0,15.520431,121.140831,POINT (121.140831 15.520431)
5250,2,15.12926576,120.0543508,POINT (120.0543508 15.12926576)
5252,1,15.580117999999999,120.79638,POINT (120.79638 15.580118)
5253,2,16.27583333,122.12555559999998,POINT (122.1255556 16.27583333)
5254,0,15.706131,121.15889399999999,POINT (121.158894 15.706131)
5255,1,15.601637,120.97521699999999,POINT (120.975217 15.601637)
5256,2,15.75316362,120.61205149999999,POINT (120.6120515 15.75316362)
5257,1,15.411278,121.001823,POINT (121.001823 15.411278)
5259,2,15.671368,120.74523400000001,POINT (120.745234 15.671368)
5260,2,15.318717000000001,120.93013400000001,POINT (120.930134 15.318717)
5261,1,14.93005131,120.20173940000001,POINT (120.2017394 14.93005131)
5262,2,15.305152,120.7323,POINT (120.7323 15.305152)
5263,0,14.922308,120.67658200000001,POINT (120.676582 14.922308)
5264,1,15.681284,120.927659,POINT (120.927659 15.681284)
5265,1,14.84366106,120.473056,POINT (120.473056 14.84366106)
5266,0,15.70829537,120.3660125,POINT (120.3660125 15.70829537)
5268,2,15.716339000000001,120.903077,POINT (120.903077 15.716339)
5269,1,14.70671481,120.94110819999999,POINT (120.9411082 14.70671481)
5270,1,14.67517742,120.5383615,POINT (120.5383615 14.67517742)
5271,2,15.47834967,120.4545227,POINT (120.4545227 15.47834967)
5272,2,15.616245000000001,120.761473,POINT (120.761473 15.616245)
5273,0,15.621186999999999,119.93476100000001,POINT (119.934761 15.621187)
5275,0,15.617061999999999,120.597369,POINT (120.597369 15.617062)
5276,2,15.491847,120.93991100000001,POINT (120.939911 15.491847)
5277,2,15.399134900000002,120.71839569999999,POINT (120.7183957 15.3991349)
5278,0,15.44417396,119.9310679,POINT (119.9310679 15.44417396)
5279,2,15.675498999999999,120.77186699999999,POINT (120.771867 15.675499)
5281,1,14.877260999999999,120.16984599999999,POINT (120.169846 14.877261)
5282,0,15.152702,120.67088799999999,POINT (120.670888 15.152702)
5283,1,15.641551999999999,120.787292,POINT (120.787292 15.641552)
5286,0,15.696415,120.415081,POINT (120.415081 15.696415)
5288,1,14.84460422,120.9699318,POINT (120.9699318 14.84460422)
5289,1,15.032421,120.258324,POINT (120.258324 15.032421)
5290,2,15.499664000000001,120.917075,POINT (120.917075 15.499664)
5291,0,15.767144,120.81115700000001,POINT (120.811157 15.767144)
5292,2,15.532108,121.044233,POINT (121.044233 15.532108)
5293,1,14.839560999999998,120.81381999999999,POINT (120.81382 14.839561)
5294,2,14.8296,120.82,POINT (120.82 14.8296)
5296,0,15.023589999999999,120.679138,POINT (120.679138 15.02359)
5298,2,15.67432586,120.5846259,POINT (120.5846259 15.67432586)
5299,2,14.918695000000001,121.03823899999999,POINT (121.038239 14.918695)
5300,2,15.63618187,120.5406377,POINT (120.5406377 15.63618187)
5301,1,15.638029000000001,120.95311299999999,POINT (120.953113 15.638029)
5302,2,15.54081083,119.9544216,POINT (119.9544216 15.54081083)
5303,2,14.84785464,120.41242700000001,POINT (120.412427 14.84785464)
5304,1,15.795132999999998,120.714772,POINT (120.714772 15.795133)
5306,0,15.812085,120.72228899999999,POINT (120.722289 15.812085)
5307,2,15.39787297,120.7009077,POINT (120.7009077 15.39787297)
5309,2,15.379067000000001,120.70826799999999,POINT (120.708268 15.379067)
5310,2,15.440774,120.79914099999999,POINT (120.799141 15.440774)
5311,2,14.952523800000002,120.88905220000001,POINT (120.8890522 14.9525238)
5312,2,15.221307999999999,120.83175200000001,POINT (120.831752 15.221308)
5313,2,15.577670000000001,120.898178,POINT (120.898178 15.57767)
5314,2,15.221798000000001,120.60983999999999,POINT (120.60984 15.221798)
5315,2,15.109514,120.712626,POINT (120.712626 15.109514)
5316,1,14.98942953,120.8490987,POINT (120.8490987 14.98942953)
5317,2,15.32594062,120.65432040000002,POINT (120.6543204 15.32594062)
5318,2,15.324385999999999,120.656477,POINT (120.656477 15.324386)
5320,2,15.328318,120.62771799999999,POINT (120.627718 15.328318)
5321,2,15.444745000000001,120.790985,POINT (120.790985 15.444745)
5322,1,14.8000523,120.92285430000001,POINT (120.9228543 14.8000523)
5323,2,15.65599,120.806303,POINT (120.806303 15.65599)
5325,2,14.803101000000002,120.656302,POINT (120.656302 14.803101)
5327,1,15.898201,121.12763700000001,POINT (121.127637 15.898201)
5328,2,15.367212,120.688248,POINT (120.688248 15.367212)
5329,2,14.922087,121.081337,POINT (121.081337 14.922087)
5330,0,15.66013472,120.5724031,POINT (120.5724031 15.66013472)
5331,2,15.67394108,120.6372803,POINT (120.6372803 15.67394108)
5333,0,15.870393,120.913726,POINT (120.913726 15.870393)
5334,0,15.570092,120.086395,POINT (120.086395 15.570092)
5335,1,15.35022948,120.5732238,POINT (120.5732238 15.35022948)
5336,1,15.36055204,120.53656609999999,POINT (120.5365661 15.36055204)
5337,1,15.35900796,120.5293429,POINT (120.5293429 15.35900796)
5338,2,15.615898000000001,121.155149,POINT (121.155149 15.615898)
5339,2,15.55838424,120.689503,POINT (120.689503 15.55838424)
5340,1,15.511272,120.98290800000001,POINT (120.982908 15.511272)
5342,2,15.19541,120.92222199999999,POINT (120.922222 15.19541)
5344,2,15.33666,120.72053100000001,POINT (120.720531 15.33666)
5345,1,15.784654000000002,121.02342800000001,POINT (121.023428 15.784654)
5346,1,14.91432962,120.89457469999999,POINT (120.8945747 14.91432962)
5347,0,15.779039000000001,120.812531,POINT (120.812531 15.779039)
5348,2,14.8387,120.478,POINT (120.478 14.8387)
5349,2,15.661591,120.84449,POINT (120.84449 15.661591)
5351,1,14.66833774,120.54328329999998,POINT (120.5432833 14.66833774)
5352,1,14.895354000000001,120.93715700000001,POINT (120.937157 14.895354)
5353,2,15.133785999999999,120.788628,POINT (120.788628 15.133786)
5354,2,15.779554999999998,120.682603,POINT (120.682603 15.779555)
